#,Card Number,Title,Sold Price,Sold Date,URL
157,#CPA-CN,2025 Bowman Draft Cameron Nelson 1st Bowman Chrome Prospect Autograph #CPA-CN,$0.99,"Feb 28, 2026",https://www.ebay.com/itm/389653757353?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490Y2TQQNBBD3AVYTP6&hash=item5ab92c7da9:g:7Q4AAeSwWLhpmlaJ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCJxHVVnQ2t2AMXgH5auog2q8AGMq9bXUQWW%2BqQJgEJGVSPbtUQXWxGRHg%2BqrZlUDwlF2%2BlbKooF9S0HXpOmk47u7Jwf9Vjx78huzD0JDReEDK7akuTzSDa1U6UJYie%2BLUtFa9DhMUb9kZiK2Q%2BzCZfAiLktiHEAptvGty%2FRrpdccdXHV1xnKZkrLB1PsiwX%2FQcQF6UoIRhPPlPslPA1e%2FMITLQrD72HWkwW3lPbR7ojd0qFc62HQX%2B8wInbhLRqaliNJ7vrI2DHHpcqk9ygwqFD736kmesUqSSuxuaiasl8g%3D%3D%7Ctkp%3ABk9SR6DF1P6UZw
158,#CPA-JG,2025 Bowman Draft Jack Gurevitch Chrome Auto 1st Prospect #CPA-JG Cardinals,$12.50,"Feb 28, 2026",https://www.ebay.com/itm/376986844606?_skw=2025+bowman+%23CPA-&epid=6090597622&itmmeta=01KJKYN4902N2A0VSB2NX2FM3G&hash=item57c62abdbe:g:D8QAAeSwdzRpnLh4&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDVLhaH4pww64M91IH7Ol0mrqu4vitoaI5kQtruI3duFRrFOt6wfe7e69E91skvAQsZ44N6F1yB0rwNlEt6LnIwjNa8th3lZEzh2rUnJ9isuFCtDuL1BjAE7QAVr4KV0%2FB29KUseqF50Pwm%2BgC7JmAtB4B%2BOAGUIK3ZfwV76nMyv8pxTDoWXcWk2rGWclhOGOexvIp22%2BxmlhCTga3%2FLs4gYsc58foW1OrPrnGEkug5vagwlUencZyun4NQd66whUs%3D%7Ctkp%3ABk9SR6DF1P6UZw
159,#CPA-XN,2025 Bowman Draft Xavier Neyens Chrome Auto 1st Prospect #CPA-XN Astros,$40.00,"Feb 28, 2026",https://www.ebay.com/itm/127701149498?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490C50FQPH4SP9VP930&hash=item1dbb94e73a:g:HT4AAeSwFrxpnLhx&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDpewLBHxzFE%2FcNo3jMkEH2%2FQY9MXIxzE8g8ZuC97xx4RMcC6J%2Fs8nvGWFgwW6OFwMlyRFv3%2BRcMn5McTD6iOuNf4X80rZZ9UfJxJTZWHbrNJ6KuCymgEd8UrEQIB8seHDV0mx%2FzREiuB22sQA%2Bhikt%2BrS5a3cXNCen9yoDKborWzTIfs9%2BVMpMQ44sE%2FihZlFWt5DoMBjTDJwhjSm%2FhDXeMmBvB5He9SvKtFByN65qrSfdDsL%2F5dtpzlf%2FHH5P35zgdqTaCGUU1ap42qWC3eUeZr20B7E1u9%2BYfpLph7hQFA%3D%3D%7Ctkp%3ABk9SR6DF1P6UZw
160,#CPA-ML,2025 Bowman Draft #CPA-ML Michael Lombardi 1st Prospect Chrome Auto BJLB,$5.00,"Feb 28, 2026",https://www.ebay.com/itm/397637542354?_skw=2025+bowman+%23CPA-&epid=20090158610&itmmeta=01KJKYN490HJ3ZNHNFW577YYE7&hash=item5c950b61d2:g:G0kAAeSwCxBpmvlX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC2ezNHIttMBmCHtEFNDXx%2B9wbByOe4HA35dqfgeGp3j0%2FCp2Hql5hvzoVuDObKbUzN4LtYN9ofYGsyC%2B%2Bj%2BkxQ9o%2BD9EawKdfLeLe10OGCLT0gmyhYbytVJIGk5E7nwlTYbCMvpQkWIieQXsgvL65%2Bs1rk3aQLOgd9UrfNJg5kC6KgMlNouCR6kTkFZf92AAgSYLwiR6KaEtCHIMdPANgvt6CigY3HKwFawSu%2BlA%2F2AjpdzUxnW0x7qoAs8RnUgHqsJLVdaatvsfuRhFosT4B91ha6QPvjYcKPLKY%2FlBp0zg%3D%3D%7Ctkp%3ABk9SR6DF1P6UZw
161,#CPA-CC,"2025 Bowman - Chrome Prospect Autographs Charlie Condon #CPA-CC (AU, RC)",$109.99,"Feb 28, 2026",https://www.ebay.com/itm/297887491732?_skw=2025+bowman+%23CPA-&epid=26079915381&itmmeta=01KJKYN491BK8QG4TR87YER72B&hash=item455b7a6694:g:vvEAAeSwhGJpUmAH&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAZDT1SqHNPw4MsvKexXl3Hh%2F27kyXsa3O1wCxKMx7c%2FTTXIYZgE69--C%2Bj1Qtxtlc6%2F3OTYmm3b%2FvKqJUznRiON%2FDfNEu5N%2FXZHTdznzpNU0duwBnkkS85YUbvVn26nCI1FZ7%2FD9e6eLrQE5Lq7gLGw2cyUXJyIOw7lcLG3NCeIOGlrY6TYAW2Vis0%2BEDKz0%2ByKuTLbMxFT5MeTy8%2BXQBVCpXa4N7Mco4RgfLstetdpfWwYTWJPuNthmzHXnAN9FF7ZY8aZkxbR5VPr0%2FmVH2c%2BhU%2FwGQIrFOO%2BhpXCq1GuQ%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
162,#CPA-KW,2025 Bowman Draft #CPA-KW Kyson Witherspoon 1st Prospect Chrome Auto BJLB,$43.00,"Feb 28, 2026",https://www.ebay.com/itm/397637541114?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN4914MXSY6MR02NG85S0&hash=item5c950b5cfa:g:uyMAAeSwY~Fpmvkl&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDicDs1lVpuQu8WIV2h%2FwEqNjPZnYXDsuKbPp8zE3ExTsg03Epl45%2Bx5wH2FXLLSq4gQO%2F2Chk3D9mbq35OwA7t6wwdtmMyM2QeB7qANMXIHpFgFgwmT3rXEUoN34OdAE55OATb5NrIvzJUCKobdcCXsLSWDX5%2BssCur76g%2FjgATKzXhRknBxSZBhkh8tfC4LiZOV2fwNPsVw3Bse6cOeTy4fwzoqSmlaifyzDhNdL%2Fe6mX9AzyC88qj%2FRcuUlEVYM%3D%7Ctkp%3ABk9SR6LF1P6UZw
163,#CPA-SH,2025 Bowman Draft #CPA-SH Seth Hernandez 1st Prospect Chrome Auto BJLB,$117.50,"Feb 28, 2026",https://www.ebay.com/itm/397637539267?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491H39CR4FDQCBNRV6N&hash=item5c950b55c3:g:uaQAAeSwUalpmvj4&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD%2F8TxQimD6pch0fCxaMxkNO2UBExFK6qfRZxhAJreFvChNOFM%2BBDuRuodTtySkYtebCwm9G6ycUmw05832L6Z3xAWnj1iP6T6U54S9WmJfIUufsBhfmW0bAkO2B6uX7NPoUYewnW0B716hfgNyDX909SkmpHi%2Fxg0lsYHbMsTL1DefRFiPs%2BKxoN18SiuDdvoxsoqE7Bdajyq21%2Fluqu4ZZDvNpkE9s2EcseBz7C5TxLdjqSE4q1%2FAz7oXe5QvH6UMmat6F2iV1R8jESKj4huyJb4epI0RpVrtSSobN99LAg%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
164,#CPA-EW,2025 Bowman Draft Eli Willits Chrome Auto 1st Prospect #CPA-EW Nationals,$135.50,"Feb 28, 2026",https://www.ebay.com/itm/376986844261?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491NYZ7XF57E6K4PQAC&hash=item57c62abc65:g:FeQAAeSw1-lpnLjd&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDMy9jcDkwwX2ttAVEJBppLcbDcGZr94GzVqFLw%2BuI6M3G48hpXNBOSgfpc%2FrDRbaD1FLQ6ofHOoWBuZVi%2BMVrJNrR22QMKnEuuY%2BS5oLUzR%2FPjjbCg74wVP4gN11lOCHiLZRwz4Gr8m1Qj7wW7o%2BM7FdydNKGVfyIoAIJA3CKNtemqXzs8oOz8y3IhVUOtPwDcgihn66VgB2wiGvIjw%2BYB%2FVea%2BwHe5ITjbW4rbiTS6poOWVjmVesylfvTOXQz6iA%3D%7Ctkp%3ABk9SR6LF1P6UZw
165,#CPA-CC,"2025 Bowman - Chrome Prospect Autographs Charlie Condon #CPA-CC (AU, RC)",$130.00,"Feb 28, 2026",https://www.ebay.com/itm/137012196001?_skw=2025+bowman+%23CPA-&epid=26079915381&itmmeta=01KJKYN491MYTNZXVZX87X1W1R&hash=item1fe69032a1:g:dWsAAeSwwC5pgsfd&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCYTHFcf8cvPaGX5PKLYnGidKYpFFHEWJY44k8j%2BU%2Fxh7lhWJ%2FAc%2BfkP4uI7epsJzKjjVH%2FKjnyTFCU4PysdO9efEIZPizWUv0fwNXgLhWfFXAhv4xdB38ZTnL5eC77hCJSoBU%2BeRnKpjneKyNAu5nescLbNVtvQ7B8%2FjW0lWBt0uNlv4w0AgWfejvRF9Je5SXjYSc%2BBKuWNDd2QlPaR22YEkIaLrRFQuevwAG5xZBXVp9HYU3rS4x0W9T48NJTqasaAr9XImPdPe63jhI1olCZTWkJnNJqTu%2FZY69Y05SQ%2FQ%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
166,#CPA-JW,2025 Bowman JJ Wetherholt Chrome Auto 1st Prospect #CPA-JW Cardinals,$300.00,"Feb 28, 2026",https://www.ebay.com/itm/376986844260?_skw=2025+bowman+%23CPA-&epid=23079910759&itmmeta=01KJKYN491ZRGCTWHZV1XTPDJD&hash=item57c62abc64:g:HnQAAeSwVYVpnLgp&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBUANiK03rNBkEikes4D7OKI2v6NyzNmeBCKBFiJZR3GwDO4KsYbu0FZ4onSXXk8IyDSswzxLN83TJ3oFcdbPxQXlllpx72LtrLv8n5vI%2BhAGSgAQBQ0O8cjd2RXxPZn%2FbpcOxso%2FveHCH9wbBvMc4yPrpP8ck7FTlEp3mipYHQGwOxPJnCmzbKP04yJXYJeV%2BeY2pblnKRhbKentDj5bsn0JUAxllG0r7HL7x45j1%2BddVbDz67j2sUC%2BCFoNx6jfi3rHR75JR023botXFNe8FqMdZAVyts8jTi6RZs%2FtWhaw%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
167,#CPA-MG,2025 Bowman Draft Murf Gray Chrome Auto 1st Prospect #CPA-MG Pirates,$15.46,"Feb 28, 2026",https://www.ebay.com/itm/127701149311?_skw=2025+bowman+%23CPA-&epid=5090185744&itmmeta=01KJKYN491KBF5B72DJJYE9B1H&hash=item1dbb94e67f:g:7YAAAeSwoSBpnLfk&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDIJV8qIzVR9VsZolNbVcDNwbsv2ScaAfaFTH8A%2Fx7e%2FcniiCEXsnXvLZwGmzQcAX%2F%2Bw1eLBG%2Ft9WPnj6Jfmtuja9dzxasrtjFEMQm6kBBTy%2FpVzqHiJY1qOiAJP1k%2BeeCCaecMJywcKBP2fd2TAKDbGHdlGv6bF8i0mtc93D2%2Fqv42Gfwo064f0qd%2FpliLFwhL2xKpouVwKzHrIhIYjKQfSlJ8IitCzOf4NwQsg7XW6qnU9geLxJxViIrBpetfHyC%2FRG4NTsfMrwnyt%2FEcqEIhImc7mM0UwO0IFeGBzxLa7w%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
168,#CPA-RQ,2025 Bowman Draft #CPA-RQ Riley Quick 1st Prospect Chrome Auto BJLB,$7.50,"Feb 28, 2026",https://www.ebay.com/itm/397637538138?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491KQC8ZGT2RTS1E5QD&hash=item5c950b515a:g:tfoAAeSwtydpmviu&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xADnaXVCykaU2zPe7X4K%2BlEUnxjSkxHXirEGweWjD%2FNzO1NLJlQQ2WzTkya5DCCEh%2B2oBcEIPfmL01Jb9De8--hU2zWaRa%2BmnmF8%2BVXw42g9ClMox1iue3oTyyHnkpIc8izLqXP%2FCtjjvR5UqzgaPv046JwjpEnMazYkBYHaFZh3rCdWqOI%2ByqLBEncxBXOcS4jDGYhy2KO6wMSmKaTlr05vmlCBHIuDeXg2y4rrPsZt46v%2F7uQftaUsDdf4aq6I%2BplYdwOdPJUgYVlkNx4UHd1pt6B%2BRtzclvXEfAJcA9fjQ%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
169,#CPA-DL,2025 Bowman Draft #CPA-DL Dean Livingston Chrome Prospect Autographs,$5.61,"Feb 28, 2026",https://www.ebay.com/itm/227227794535?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN4910NVKA4FMC8D28ZSY&hash=item34e7d4fc67:g:~SAAAeSwkTFpmzsQ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAOiDVVEkSfb%2BWeAqql7ounPszpfWkJlHVaqpPUjJHqFRZLShUWSZIkqc6tc6tnwhpatrrWtKzfWt8g1StiBi5YUmMKLrPOAvovBAdd%2FVZO32QX7yM7w1AtJKjT0NfOTm6f7Ja2zjHup3%2BHwy7rKnmrknAfl%2BtSvce3NmS2D8MDGMC7OqnoHAxnnGVjdFoZYqnwkAZJLsffBVfmH6HasRRdKrED71Bp0m9lWyinpTQkIqqIU5ZJm9hS0ACb5fOvmOOOJYv5x60DA3oksFO%2BYckaJ4nNHAolXNZS5eLPjxcv5g%3D%3D%7Ctkp%3ABk9SR6LF1P6UZw
170,#CPA-BE,2025 Bowman Draft #CPA-BE Brady Ebel 1st Prospect Chrome Auto BJLB,$14.50,"Feb 28, 2026",https://www.ebay.com/itm/397637527874?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491VS49DT5WWC8G6PR8&hash=item5c950b2942:g:DdQAAeSw-HZpmvTv&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBYfBfSJlZzDD1bQCuQHKh%2Fq16bptuj9zhTsA9vuQR2RNk%2FWIN8y%2BZmHFiIwfiBlMEYmv3kIEvZvKPy1ZyXEUuPEv1RjYRiNNmQY0668jscBSGQJB0Jh1fV5TK52p5Ul%2FH45vOyz28ywOIiz639Fr6iQsc1xkgg4avG%2B%2Fm05Ih%2B7DolRewoFfRNgYqHkiJxtUccxpotrQCet8P3IGmAkB%2FA3EGx9uyekEYgKZB1RIZTOn0vqlNyVzaeDU%2B0hfUdG1k%3D%7Ctkp%3ABk9SR6TF1P6UZw
171,#CPA-DK,2025 Bowman Draft #CPA-DK Dax Kilby 1st Prospect Chrome Auto BJLB,$79.00,"Feb 28, 2026",https://www.ebay.com/itm/397637504479?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491WWMFHSDE05ZBN5P5&hash=item5c950acddf:g:rMQAAeSwIWNpmvSm&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC4GEnPp0Y4dGFCRjM7RwhvF1LwpnJwuU9q1P18kgaw946ja0lzsxPlVso7dORpzKXkb3uoM1jv%2F7vHWUAgN6mqzJSTABSqPY2xv%2FSGrVaZwLHx58GwtGbSkfNMYdmohXXqoHdicVgXqjiXrP%2BMq%2BliYUgDM1zBGAYJp7u4zi%2Bd1TyJ6T8rcZARHlrwtxntLkGkyV7A%2BK3XfAr8EMuC8tHY71hcFN56hn6DeV%2FfXN7zhvGXcEyvcAqBxhOtIHeWR1PptgAlBebtwltis6qDxixYUBGeDwZppZhw2Gn8q3Ychg%3D%3D%7Ctkp%3ABk9SR6TF1P6UZw
172,#CPA-JA,2025 Bowman Draft Chrome Jamie Arnold 1st Auto #CPA-JA Athletics,$50.00,"Feb 28, 2026",https://www.ebay.com/itm/358270221176?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN491R9RMRZNS9Z93CK5G&hash=item536a91bb78:g:ns4AAeSwZo9poz8-&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCQ5q3H68OjvQjCjX0vuWUxjHJeXEEuaOnJEwblLkI0mKeSjvM84rhHOZ2kTvtvR3kHmgusHbqvbGCe7o006tfGCIRTauBxpyrTVMvxkgsujt9SCjZEhNcp476AI4JSoCVfg1gMmDNEn0Vb436jcYdOZRUZwZR0q47RAA5QixipGtrXDt%2FY%2Fc7GDrH2hCWFn%2BoBdLVnrjMnqtEaO6Ao5l4d6nwu%2BrKCnu2vntf%2FlP7nhRs5DxkD084wodMgGSTZeLo%3D%7Ctkp%3ABk9SR6TF1P6UZw
173,#CPA-KKE,2025 Bowman Draft #CPA-KKE Kaeden Kent 1st Prospect Chrome Auto BJLB,$10.50,"Feb 28, 2026",https://www.ebay.com/itm/397637498133?_skw=2025+bowman+%23CPA-&epid=17090567108&itmmeta=01KJKYN491AXPDV4HYKZ4A7A09&hash=item5c950ab515:g:pvAAAeSwgIBpmvP7&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAgkRP8Mp8krl0V2p%2Bv18RNOYLFzFpkZ3mjUxODtRXKqvkspqAltNnb92kmXe8CbY5QhgwrX%2B3ucwY4ovqNFLAhwBoIwOZBvrkmFFNBD5Bc%2F1k9NqwcP6BgValWpxgeZB0vNPcIF3j5KTOHfIBASv43A3AH7gSYNlFuk%2BlZ5t8iL6hrccAygPV4pGOp3jqSRtltYBKHppvV9WpnKpTAGvCHI073%2Fr7TVliOeO6aJDs9SxE%2FZjmeyVNZ%2BZRPPSDFxeVCA1HA4h6cYVittxg%2FZyK6fZxXejAdBppfYFVMegHSkw%3D%3D%7Ctkp%3ABk9SR6TF1P6UZw
174,#CPA-KC,2025 Bowman Draft #CPA-KC Kayson Cunningham Chrome Prospect Autographs,$15.50,"Feb 28, 2026",https://www.ebay.com/itm/227227794527?_skw=2025+bowman+%23CPA-&epid=22090161518&itmmeta=01KJKYN491529ZSR63M922GHRR&hash=item34e7d4fc5f:g:AKwAAeSwmvdpmzsD&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCos2nO9r2415taa%2F4M7%2FGt1WRxR3iEUb1AH086XxHG1A6LcNHJPHDWi5HB9eOyBsL69sKFntczIkgojQAyXL6dzncV34YviXMC8MrnuV2iJeZIjwffY%2BznhX6hiobEOaPOrLfVZt6etATQBvn05YShhAhDNbehI7%2BuyPK9%2FbW95RwuQa1rLVjUcxGp7PwNOAD2rq9TItxM0Gr1fvv0yCRGVOTmvKSLaH4KjQvoP5BkK2Gv7SHbH3xIwCxd5nQKWbShMqkPZxT44n8WYKIm95LRsJIQICeLScqPmswQANQvYg%3D%3D%7Ctkp%3ABk9SR6TF1P6UZw
175,#CPA-PF,2025 Bowman Draft #CPA-PF Patrick Forbes Chrome Prospect Autographs,$5.50,"Feb 28, 2026",https://www.ebay.com/itm/227227794523?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN492S16PF7HM4X4Q64CB&hash=item34e7d4fc5b:i:227227794523&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC3X3ZHjZe5fiGuZHP%2FLSgM%2BD8fbSMa5sSv4ANHKbKpd8LAE7GLn11nlo5sHK%2FrOmowGOZZ40wCsaRA%2BoE124uNTpVxx1OpZT5Mn1Ti6bE1Tvm%2BN0Zlefd0PouuG2DNjLg9VLoiWh9J8LTuWBiSW7ccXSutVxClOignf2WHCZkgS0lHlW5yNmHaOqL3p84KrbuA4A10xpy%2BLPk%2BvxdfgxBxZAM4x%2BPOOEqItnHsi1UdU9EI4pQAiTsGT0kMuzLgzSY%3D%7Ctkp%3ABk9SR6TF1P6UZw
176,#CPA-TC,2025 Bowman Draft Trevor Cohen Chrome 1st Bowman Auto #CPA-TC Giants,$12.99,"Feb 28, 2026",https://www.ebay.com/itm/227236375558?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN492JT3MQDTKEFAYVW0D&hash=item34e857ec06:g:13QAAeSwREFpo03P&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCeTNn%2Bxub1rICG9QV8OBvUDD%2FI84%2FRMtl10yDytwG4%2BM72%2BY30F5mNe7KVLm39YYwlKAalA6kZrvR4EPxs3ctzH1xqZ9yqgEhy%2FYHm9UQQ7VZx%2FNSsc5cHltEc0CTnb5AjnroCKJ06vTMVLn3nWBSHluUvYibwqYZKQFLRHOqFWkx8gtlXYC7mp0ombOJA8XEbMlwTWnXXk6VuDEiewUIGCp3L1PumUFg16JpeXfsEebr8GXJkarE7L2%2BRKevMYJ6tiQO89I61uWkWhZUJoSvnBBvCgzy3N%2Bf1FME3laa9YA%3D%3D%7Ctkp%3ABk9SR6TF1P6UZw
177,#CPA-PF,2025 Bowman Chrome Patrick Forbes Auto #CPA-PF Arizona Diamondbacks,$9.99,"Feb 28, 2026",https://www.ebay.com/itm/397661226198?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN49206R49PCP21RBBRTR&hash=item5c9674c4d6:g:xQIAAeSwtkxpo0rX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBKnQ2%2Fp26eNfXgBeUyDps0IV%2B%2B%2BjA%2BZkHAoJpLG61hF97b%2B9alprsUieO46XuMOjbrPHmV7sR4MEgOiELnWIIcxuy%2FtXaRU1MQXQAYds4AaMDQoICot4vqt%2FcqiCKub2D1xS5RPvMJP4n%2BZNjxDyEQBehSEj6Txv4vHBxuAmV0%2FEUMqXNrdSQAvAcSxIIKDdKkD8nwo46%2BtGvLAiULhu26142PnrkTwTLPaIidk9ZMrluMThCZ3rz7WGULecRgfp5Ck6alWzGHQks%2FH8cg5QI5%2FyXlcLKxqXN7FyhM5eqYFw%3D%3D%7Ctkp%3ABk9SR6bF1P6UZw
